date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-07-29,27,24,363.405,295.27567,24758.53916864999
2017-07-19,42,18,279.0,190.2916,24749.643600000003
2017-07-20,52,5,650.976,613.01135,24714.075998400003
2017-07-27,44,22,341.0,268.54657,24706.61963000001
2017-08-10,5,5,344.701,273.03583,24703.055764170018
2017-08-02,48,28,908.718,881.5494,24688.595854799973
2017-07-24,10,8,331.0,256.51816,24653.489039999993
2017-08-06,31,25,492.0,441.90524,24646.621920000005
2017-07-19,14,8,426.0,368.1485,24644.738999999994
2017-07-23,4,28,567.691,524.3561,24600.832715900036
2017-08-06,9,25,668.0,631.2574,24544.056800000028
2017-07-25,5,25,295.0,211.90457,24513.15185
2017-07-27,34,30,580.618,538.4335,24493.08002100004
2017-07-30,54,5,426.0,368.55798,24470.300520000004
2017-08-13,2,8,892.0,864.5677,24469.611600000047
2017-07-21,44,15,224.0,114.83389,24453.20864
2017-07-29,50,9,634.027,595.4636,24450.2368118
2017-08-04,49,28,1513.603,1497.4612,24432.27690540016
2017-07-21,34,30,716.618,682.5288,24428.934325600007
2017-08-11,35,22,176.0,37.25075,24419.868000000002
2017-08-06,43,28,333.951,260.9543,24377.320961700014
2017-08-01,17,24,362.081,294.864,24337.998577000017
2017-07-30,51,9,354.876,286.38806,24304.72619543999
2017-08-11,49,29,291.781,208.54431,24286.884644890004
2017-08-06,51,5,1241.872,1222.3168,24285.05533440002
2017-07-29,36,5,571.0,528.4871,24274.865899999968
2017-08-15,35,3,1411.0,1393.7969,24273.57409999993
2017-08-15,47,29,277.028,189.41042,24272.52295224001
2017-07-29,19,28,340.827,269.6779,24249.53430569999
2017-07-27,50,11,238.219,136.481,24235.924622
2017-07-25,7,3,3551.0,3544.1802,24217.10980000076
2017-08-06,17,24,365.873,299.72018,24203.530711859985
2017-08-14,44,5,1481.496,1465.1683,24189.422239200074
2017-07-24,19,8,371.0,305.84363,24173.013269999992
2017-08-11,41,11,257.935,164.26044,24161.947633600004
2017-07-24,4,24,361.828,295.05087,24161.835393639998
2017-07-22,25,18,234.0,130.78592,24152.094719999997
2017-07-29,45,11,502.0,453.94147,24125.38206000001
2017-07-26,9,9,461.007,408.69934,24114.19741362
2017-07-30,33,24,398.6,338.18045,24083.232630000006
2017-07-22,18,9,352.264,284.05212,24028.589696320003
2017-08-12,19,28,306.323,227.91893,24016.969934609995
2017-07-30,54,9,351.0,282.73035,23962.647150000004
2017-07-22,25,10,222.0,114.09251,23955.462779999998
2017-08-08,48,28,688.733,653.9553,23952.549654099985
2017-08-12,1,30,1762.493,1748.9304,23903.987561799953
2017-08-08,12,30,500.029,452.23523,23898.271019329997
2017-07-19,20,8,710.0,676.34406,23895.71739999999
2017-07-22,27,11,275.572,189.06215,23839.6923842
2017-07-26,50,24,593.151,552.97015,23833.311358349976
2017-08-06,18,28,331.716,259.9517,23805.366538799997
2017-07-24,2,28,485.687,436.76218,23762.149051340006
2017-08-04,7,24,898.54803,872.1603,23710.64280767193
2017-07-19,8,18,387.0,325.74768,23704.647839999998
2017-07-29,33,25,302.0,223.55174,23691.37452
2017-08-12,1,25,227.0,122.63971,23689.78583
2017-07-30,44,15,256.0,163.47104,23687.413760000003
2017-08-15,24,24,397.13,337.50494,23678.900077800008
2017-08-02,6,9,404.676,346.20944,23660.013634560004
2017-07-20,25,7,370.0,306.0584,23658.391999999996
2017-07-31,1,28,385.405,324.03387,23652.740357649996
2017-07-26,29,30,910.2,884.2357,23632.705860000086
2017-08-15,51,10,353.0,286.07422,23624.80033999999
2017-07-24,30,12,1637.0,1622.5748,23614.052399999844
2017-08-11,4,8,661.0,625.2938,23601.79819999998
2017-08-11,47,28,1449.797,1433.5198,23598.63572839999
2017-08-14,46,8,1343.0,1325.4393,23584.020099999994
2017-07-31,47,31,299.0,220.12585,23583.370849999996
2017-07-25,50,18,517.0,471.44693,23550.937189999997
2017-08-11,6,9,368.088,304.24545,23499.67654440001
2017-08-09,23,8,494.0,446.46405,23482.759300000005
2017-07-30,27,28,566.952,525.5456,23475.44129279998
2017-08-01,33,8,472.0,422.29645,23460.075600000004
2017-07-24,50,13,224.0,119.28,23457.28
2017-08-08,11,8,647.0,610.7635,23445.015499999987
2017-08-15,28,10,301.0,223.13768,23436.558320000004
2017-07-20,24,25,290.0,209.20447,23430.703700000005
2017-07-22,14,28,230.07,128.27464,23420.058475199996
2017-08-07,12,8,421.0,365.439,23391.18099999999
2017-08-07,53,5,498.771,451.88126,23387.24250954001
2017-07-22,3,11,516.485,471.20688,23385.4698082
2017-07-23,2,28,595.678,556.42883,23379.86708726003
2017-08-01,42,25,327.0,255.5171,23374.9083
2017-08-06,29,9,455.286,403.98306,23357.510340839992
2017-07-30,48,9,1111.023,1090.0044,23352.148027799863
2017-08-11,23,30,1150.094,1129.7952,23345.528087200033
2017-07-19,48,5,668.0,633.0641,23337.181199999963
2017-08-15,28,18,311.0,236.16003,23275.230669999997
2017-08-07,27,24,343.261,275.55176,23241.94143164001
2017-07-30,27,25,375.0,313.02872,23239.229999999992
2017-07-20,6,16,170.0,33.572304,23192.708319999998
2017-08-09,21,10,284.0,202.48253,23150.96148
2017-07-26,2,5,611.0,573.1232,23142.724800000004
2017-08-02,25,5,400.485,342.90964,23058.068049599995
2017-08-14,3,9,375.21,313.76147,23056.1029413
2017-08-02,24,5,783.991,754.5956,23045.729041399994
2017-07-19,51,28,750.195,719.48376,23039.418691800067
2017-07-26,9,28,350.09702,284.30243,23034.48989112179
2017-08-11,36,25,268.0,182.12976,23013.224319999998
2017-08-12,41,24,311.217,237.2834,23009.393191199993
2017-07-21,43,10,257.0,167.5005,23001.371500000005
2017-08-11,45,29,318.648,246.46933,22999.588838160005
2017-08-06,4,25,418.0,362.9967,22991.37940000001
2017-07-25,6,9,376.88,315.87585,22991.24405199999
2017-08-09,41,5,485.38,438.02997,22982.7575614
2017-08-09,1,8,789.0,759.9208,22943.48880000001
2017-08-04,43,29,233.229,134.86758,22940.735625180005
2017-07-29,27,22,406.0,349.49957,22939.17458
2017-08-15,47,9,556.34,515.10864,22938.6548224
2017-07-24,6,8,972.0,948.4054,22933.951200000014
2017-08-11,46,22,246.0,152.80052,22927.072079999998
2017-08-15,50,7,1322.0,1304.6621,22920.70379999999
2017-07-30,19,7,1154.0,1134.1404,22917.9784
2017-07-23,16,8,373.0,311.56354,22915.799580000003
2017-08-15,46,9,645.291,609.799,22902.66817200005
2017-08-09,33,24,268.209,182.85275,22893.314456250006
2017-08-07,54,30,617.052,579.9705,22881.213738000006
2017-07-24,11,25,370.0,308.16995,22877.11850000001
2017-07-26,30,30,503.179,457.7149,22876.580373899986
2017-07-20,19,30,405.955,349.60562,22875.312557899997
2017-07-31,8,18,419.0,364.4601,22852.218099999995
2017-07-20,47,29,257.622,168.93158,22848.603381240006
2017-08-11,50,9,541.979,499.87006,22822.161192260013
2017-08-02,41,7,1522.0,1507.0149,22807.322200000155
2017-08-06,54,12,4891.0,4886.338,22801.84200000128
2017-08-07,49,10,492.0,445.68866,22785.179279999986
2017-08-06,4,28,530.003,487.03644,22772.40569968001
2017-08-09,47,5,1054.31,1032.7196,22762.974624000046
2017-08-14,19,8,341.0,274.3574,22725.126600000007
2017-07-28,3,22,372.0,310.97418,22701.605040000002
2017-08-11,44,10,641.0,605.65015,22659.253849999965
2017-08-15,10,7,731.0,700.01917,22646.98672999998
2017-08-02,25,24,285.04,205.647,22630.18072000001
2017-08-04,23,16,155.0,9.033955,22624.736975
2017-08-12,19,8,441.0,389.71484,22616.75556000001
2017-08-10,50,11,234.244,137.77525,22597.225875
2017-08-03,49,24,658.874,624.58307,22593.40221282
2017-07-29,25,22,536.0,493.96347,22531.580080000014
2017-07-29,33,10,248.0,157.1553,22529.485599999996
2017-07-23,20,24,462.447,413.7474,22520.98392119999
2017-07-23,35,24,279.846,199.37715,22518.8857971
2017-07-20,38,8,653.0,618.54443,22499.487209999977
2017-07-20,34,5,551.0,510.2043,22478.430700000004
2017-08-08,46,5,778.0,749.1405,22452.69100000002
2017-07-26,16,8,410.0,355.25275,22446.372500000005
2017-07-30,6,9,514.58,470.9644,22443.715448000017
2017-07-19,36,30,905.766,880.9938,22437.816505199997
2017-08-01,23,28,406.437,351.24188,22433.338987440013
2017-08-08,15,8,369.0,308.23788,22421.222279999994
2017-07-30,50,9,717.322,686.0891,22404.04629379998
2017-08-14,50,28,426.174,373.618,22398.00074399999
2017-07-22,26,24,339.519,273.654,22362.418935000005
2017-07-19,39,10,334.0,267.06378,22356.69748
2017-07-30,42,18,351.0,287.3317,22347.573299999996
2017-07-26,49,18,509.0,465.12854,22330.573140000008
2017-07-29,19,25,332.0,264.91446,22272.399279999994
2017-08-14,12,5,275.0,194.03479,22265.432750000004
2017-07-24,14,18,271.0,188.89362,22250.828980000002
2017-07-29,27,7,1135.0,1115.397,22249.405000000075
2017-07-23,41,8,1124.0,1104.2228,22229.572799999994
2017-08-14,19,30,478.407,431.94525,22227.626432249996
2017-08-15,24,28,513.652,470.42426,22204.015106480023
2017-07-22,46,11,343.721,279.17453,22185.97721487
2017-08-14,10,9,313.0,242.1719,22169.195300000003
2017-07-29,17,11,258.0,172.20116,22136.100720000002
2017-08-15,7,24,500.31198,456.1046,22117.4818184124
2017-08-02,24,18,378.0,319.55002,22094.092439999993
2017-07-25,51,28,633.277,598.4076,22081.989023800026
2017-08-14,49,31,304.0,231.44795,22055.823200000003
2017-07-30,28,28,357.016,295.24817,22052.10359528
2017-07-25,19,8,347.0,283.44943,22052.047789999997
2017-08-10,31,18,284.0,206.35889,22050.07524
2017-07-20,45,9,534.85,493.67477,22022.5717655
2017-07-23,39,25,429.0,377.67355,22019.04705000001
2017-07-24,38,25,384.0,326.69922,22003.49951999999
2017-08-10,42,8,665.0,631.9606,21971.201
2017-07-20,6,28,433.267,382.57156,21964.66120248001
2017-07-22,9,25,530.0,488.63608,21922.877600000003
2017-07-21,25,22,288.0,212.09668,21860.156160000002
2017-08-15,54,30,915.371,891.5089,21842.674339099947
2017-08-14,12,8,411.0,357.87283,21835.266869999992
2017-07-25,15,30,1058.209,1037.5795,21830.32256550001
2017-08-14,38,7,800.0,772.7164,21826.879999999983
2017-08-10,35,24,320.23,252.08215,21822.986005500003
2017-07-24,43,18,296.0,222.41408,21781.432319999996
2017-08-07,6,8,995.0,973.11224,21778.32119999996
2017-08-08,1,25,239.0,147.9225,21767.522499999995
2017-08-08,20,25,383.0,326.18347,21760.73099
2017-08-04,32,22,170.0,42.178043,21729.73269
2017-07-30,29,28,304.174,232.84418,21696.676668679993
2017-08-14,5,8,580.0,542.59827,21693.003400000023
2017-08-14,45,25,689.0,657.61035,21627.468849999972
2017-08-01,33,5,323.0,256.07755,21615.95135000001
2017-08-10,34,8,542.0,502.1322,21608.347599999994
2017-07-26,49,24,668.058,635.7331,21594.908044199972
2017-07-22,36,5,499.0,455.81436,21549.63435999999
2017-08-15,45,24,864.86,839.96027,21534.78048779998
2017-08-01,40,5,580.0,542.87415,21532.99300000001
2017-07-21,9,8,669.0,636.8185,21529.42350000002
2017-08-15,51,28,686.941,655.6216,21514.579955400062
2017-08-09,45,31,522.0,480.79825,21507.313500000004
2017-07-29,29,11,245.659,158.12418,21503.71634638
2017-07-20,17,8,638.0,604.3077,21495.687400000028
2017-07-27,46,11,247.877,161.16934,21492.83463782
2017-08-13,7,18,277.0,199.51805,21462.500150000003
2017-08-13,11,28,489.115,445.24905,21455.49413425
2017-08-14,18,10,293.0,219.92941,21409.682870000004
2017-08-07,5,24,306.94,237.21376,21401.772105599997
2017-07-27,7,28,558.794,520.5127,21391.36075219999
2017-08-01,31,24,440.962,392.46313,21386.158712940003
2017-08-14,17,28,381.421,325.37674,21376.457693460005
2017-08-13,43,9,380.784,324.64978,21375.012828479987
2017-08-01,45,7,3171.0,3164.2734,21330.04859999988
2017-07-24,44,18,807.0,780.5856,21316.4208
2017-07-22,34,12,4371.516,4366.64,21315.512015996912
2017-08-02,43,9,338.001,274.9836,21299.94421739998
2017-07-26,52,28,479.15,434.7776,21261.035459999985
2017-08-01,12,25,314.0,246.35294,21241.176840000004
2017-07-27,18,7,476.0,431.39926,21229.952239999988
2017-07-27,23,8,444.0,396.24277,21204.210119999996
2017-07-31,39,8,697.0,666.5887,21196.67609999999
2017-07-19,50,13,209.0,107.60724,21191.08684
2017-08-02,28,18,346.0,284.7723,21184.78420000001
2017-08-04,42,5,494.053,451.1813,21180.89200009999
2017-08-05,19,5,327.0,262.37357,21132.84261000001
2017-07-24,39,8,663.0,631.1287,21130.671900000012
2017-07-20,3,29,287.049,213.4417,21128.90185769999
2017-07-28,43,18,271.0,193.0905,21113.474500000004
2017-07-19,13,10,162.0,31.837538,21086.318844
2017-07-19,52,28,456.397,410.34814,21016.561557419995
2017-07-31,9,10,355.0,295.81717,21009.904650000008
2017-07-19,51,10,382.0,327.0201,21002.321799999994
2017-08-05,21,28,276.407,200.44893,20995.342254489995
2017-07-19,51,24,619.406,585.51685,20991.14284489998
2017-08-06,10,8,401.0,348.81195,20927.40804999999
2017-07-20,50,25,449.0,402.45,20900.950000000004
2017-07-27,36,10,200.0,95.51143,20897.714
2017-07-29,29,25,314.0,247.53549,20869.856139999996
2017-07-29,53,5,569.20703,532.5772,20849.956743704948
2017-08-13,51,10,429.0,380.44754,20829.00534
2017-07-25,3,25,467.0,422.43387,20812.382709999994
2017-08-01,25,22,230.0,139.5429,20805.132999999998
2017-08-06,17,18,455.0,409.2914,20797.412999999997
2017-07-27,46,9,574.788,538.6836,20752.375867200033
2017-08-13,27,5,905.246,882.3284,20746.06572959999
2017-08-07,48,31,474.0,430.24026,20742.11676000001
2017-07-26,13,7,573.0,536.80634,20738.967180000014
2017-08-07,46,9,777.292,750.6389,20717.2414052
2017-08-01,33,24,312.957,246.8145,20699.758372499993
2017-07-24,32,10,411.0,360.65228,20692.91291999999
2017-07-21,7,22,299.0,229.8705,20669.720500000003
2017-08-05,39,10,420.0,370.8146,20657.868000000006
2017-07-24,48,9,575.471,539.6579,20609.40047009998
2017-07-28,47,22,349.0,289.97394,20600.09493999999
2017-07-29,3,11,535.112,496.6306,20591.85891679997
2017-07-24,16,3,1184.0,1166.6279,20568.566400000054
2017-07-24,13,9,226.0,135.1345,20535.603
2017-08-10,42,24,270.367,194.41724,20534.30876192001
2017-08-10,5,24,265.429,188.10579,20523.822307089988
2017-07-31,49,31,304.0,236.56131,20501.361760000003
2017-08-03,45,9,630.193,597.6922,20481.776654400015
2017-07-23,1,8,382.0,328.43088,20463.40384
2017-08-10,9,24,484.43402,442.20154,20458.850060969577
2017-08-04,4,25,316.0,251.36667,20424.13228
2017-08-10,18,5,470.0,426.54526,20423.727800000008
2017-07-26,2,28,466.81,423.0645,20420.836854999998
2017-08-01,25,7,536.0,497.92026,20410.740640000007
2017-08-10,11,8,575.0,539.52277,20399.40724999998
2017-07-29,5,8,571.0,535.36426,20348.00754000003
2017-08-01,1,3,2627.0,2619.2583,20337.445900000097
2017-08-04,39,5,656.0,625.01294,20327.511360000026
2017-07-21,31,10,324.0,261.2903,20317.9428
2017-08-02,3,5,1296.196,1280.5522,20277.430984799776
2017-08-11,36,11,192.0,86.39218,20276.70144
2017-07-27,44,11,432.437,385.60303,20252.74148489001
2017-08-05,10,8,371.0,316.48932,20223.462279999992
2017-07-22,48,28,1121.69,1103.6786,20203.207266000107
2017-08-10,27,12,2606.0,2598.252,20191.288000000124
2017-07-20,34,30,619.282,586.74725,20148.18504950002
2017-07-21,15,3,1727.0,1715.36,20102.280000000173
2017-07-21,46,30,2373.6,2365.135,20092.523999999266
2017-07-21,21,10,230.0,142.64359,20091.9743
2017-07-31,15,8,402.0,352.0282,20088.66359999999
2017-07-21,53,7,1050.0,1030.8794,20076.629999999965
2017-07-29,53,18,354.0,297.28867,20075.81081999999
2017-07-30,47,24,1216.482,1199.9905,20061.61290299983
2017-07-24,33,8,431.0,384.477,20051.41300000001
2017-07-19,51,18,407.0,357.76828,20037.310039999997
2017-08-02,41,8,769.0,742.9445,20036.67950000004
2017-07-29,4,25,338.0,278.7392,20030.150400000006
2017-07-31,44,10,665.0,634.8856,20026.07600000003
2017-08-14,39,25,335.0,275.2227,20025.39550000001
2017-07-20,24,24,366.777,312.21176,20013.275031479985
2017-08-14,48,24,749.178,722.4678,20010.69421559999
2017-08-11,28,18,256.0,177.84587,20007.457280000002
2017-08-15,4,28,372.486,318.8498,19978.73359319999
2017-07-26,6,7,1215.0,1198.578,19952.730000000032
2017-07-21,2,8,857.0,833.7218,19949.417399999973
2017-07-28,49,31,192.0,88.12943,19943.14944
2017-08-04,31,9,330.216,269.8323,19939.663879200012
2017-08-15,44,9,468.755,426.22485,19936.220463249996
2017-07-20,6,18,359.0,303.4676,19936.131599999997
2017-08-11,7,22,282.0,211.34239,19925.446020000003
2017-08-09,23,5,311.605,247.67065,19922.26313175001
2017-08-04,14,25,318.0,255.50005,19874.984100000005
2017-08-10,50,25,453.0,409.14337,19867.053389999997
2017-07-24,42,18,270.0,196.4262,19864.926000000003
2017-08-14,44,18,547.0,510.76544,19820.304319999992
2017-08-14,20,5,482.0,440.9633,19779.6894
2017-07-29,29,22,248.0,168.25409,19776.98568
2017-08-11,15,9,309.0,245.01102,19772.59482
2017-08-03,47,31,471.0,429.0907,19739.280299999988
2017-07-26,8,5,791.599,766.66864,19734.84804564005
2017-08-01,28,24,270.186,197.23035,19711.595250899994
2017-07-23,52,25,525.0,487.48877,19693.395750000007
2017-08-08,2,24,390.749,340.5026,19633.73055360002
2017-08-13,52,28,593.294,560.21747,19624.10678981996
2017-08-03,44,24,779.817,754.669,19610.83791600002
2017-07-26,24,9,324.813,264.5047,19588.91984789999
2017-08-02,35,10,191.0,88.48133,19581.06597
2017-07-20,13,8,273.0,201.31194,19570.84038
2017-07-30,43,5,764.0,738.4119,19549.30840000004
2017-08-05,51,11,451.419,408.20584,19507.24147403998
2017-08-06,51,28,849.702,826.7479,19504.144678200035
2017-07-22,1,5,383.414,332.56744,19495.282955840004
2017-07-28,41,9,251.106,173.48541,19490.99587254
2017-08-11,46,15,159.0,36.66586,19451.128259999998
2017-08-10,45,11,308.281,245.22464,19439.077717160006
2017-07-25,24,28,490.184,450.53305,19436.261274800014
2017-08-15,30,8,308.0,244.9315,19425.098
2017-07-29,6,5,636.137,605.63,19406.631458999964
2017-07-19,6,24,426.849,381.4114,19394.99412239999
2017-08-08,19,8,322.0,261.8082,19381.7596
2017-08-07,53,24,290.46,223.73227,19381.736455799994
2017-07-29,21,25,382.0,331.311,19363.198000000008
2017-08-01,53,18,350.0,294.76575,19331.987499999992
2017-08-04,26,28,273.061,202.31369,19318.33121590999
2017-08-02,22,18,255.0,179.25154,19315.8573
2017-07-29,44,22,665.0,635.9666,19307.211000000018
2017-08-02,33,24,348.369,292.95685,19303.875283350022
2017-07-22,6,5,615.322,584.0193,19261.239969399976
2017-07-26,36,9,237.064,155.89987,19241.093314319998
2017-08-04,40,9,350.0,295.08136,19221.523999999994
2017-08-09,50,28,365.353,312.77347,19210.08902409001
2017-08-01,3,18,650.0,620.4464,19209.839999999975
2017-08-02,44,29,354.222,300.0545,19187.320184999986
2017-07-31,34,30,671.167,642.6147,19163.36153410004
2017-08-01,10,8,374.0,322.76392,19162.293920000007
2017-08-10,47,15,164.0,47.16105,19161.5878
2017-07-29,31,5,647.0,617.39594,19153.826820000002
2017-07-19,42,24,265.556,193.53235,19126.31239939999
2017-07-30,31,10,460.0,418.43716,19118.906399999996
2017-08-12,31,11,227.09,142.93997,19109.630312700003
2017-07-23,25,9,225.829,141.3841,19070.107322100004
2017-07-30,33,25,348.0,293.29877,19036.028040000005
2017-07-28,41,5,428.295,383.86594,19028.7442527
2017-07-23,6,10,315.0,254.65784,19007.780400000003
2017-07-30,28,18,453.0,411.12704,18968.45087999999
2017-08-09,38,5,476.575,436.78934,18960.850914500003
2017-07-20,46,25,521.0,484.61087,18958.73673000001
2017-07-22,17,8,736.0,710.26324,18942.255360000003
2017-08-01,16,18,237.0,157.12328,18930.78264
2017-07-22,8,10,434.0,390.4189,18914.197399999997
2017-08-03,52,9,347.48,293.05426,18911.856135200007
2017-07-24,47,25,697.0,669.87775,18904.208250000007
2017-08-08,54,7,971.0,951.53516,18900.35963999998
2017-07-25,50,25,498.0,460.065,18891.63
2017-07-28,11,25,303.0,240.65396,18890.850119999996
2017-08-12,33,24,316.49802,256.81912,18888.253685778
2017-08-07,1,28,364.209,312.4158,18863.549578800004
2017-08-12,17,25,325.0,267.01694,18844.494500000008
2017-07-27,30,25,175.0,67.35326,18838.1795
2017-07-26,20,24,283.068,216.62027,18809.226035639993
2017-08-03,28,9,365.206,313.7213,18802.52134820001
2017-08-02,33,28,303.107,241.12872,18786.050515960014
2017-08-03,46,30,2268.118,2259.8416,18771.85181519941
2017-08-13,26,7,406.0,359.7711,18768.933400000005
2017-07-22,42,24,354.419,301.46237,18768.835847969985
2017-08-04,1,8,767.0,742.5359,18763.964700000022
2017-08-14,38,25,362.0,310.19754,18752.49052
2017-07-31,14,18,314.0,254.35002,18730.09372
2017-07-22,3,22,431.0,387.5668,18719.7092
2017-07-29,33,8,505.0,467.94095,18714.820250000008
2017-08-02,45,18,803.0,779.7034,18707.16980000001
2017-08-02,25,8,565.0,531.8904,18706.924
2017-08-11,16,8,254.0,180.42314,18688.522440000004
2017-07-21,3,22,359.0,306.9751,18676.9391
2017-07-27,46,8,1127.0,1110.4308,18673.4883999999
2017-07-28,52,25,366.0,315.03558,18652.977720000006
2017-08-02,44,24,946.753,927.0731,18632.004364700086
