date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-08-08,10,28,151.565,116.459946,5320.69750951
2017-08-08,53,18,135.0,174.41165,5320.572750000001
2017-08-15,17,11,140.0,102.01135,5318.411000000001
2017-08-04,12,24,92.991005,150.10493,5311.081285244624
2017-07-21,1,10,157.0,190.82297,5310.20629
2017-08-13,17,25,330.0,346.09128,5310.122399999995
2017-08-05,45,13,172.0,202.86131,5308.1453200000005
2017-08-13,30,7,564.0,554.59186,5306.190960000002
2017-08-15,43,18,245.0,266.64322,5302.588899999996
2017-08-11,6,25,292.0,273.84088,5302.463039999992
2017-08-08,20,31,94.0,37.622868,5299.450408000001
2017-08-09,45,18,523.0,533.1311,5298.565299999972
2017-07-22,20,25,372.0,386.2415,5297.837999999991
2017-08-01,24,25,359.0,344.24417,5297.3429700000015
2017-07-20,43,10,175.0,144.74608,5294.435999999999
2017-07-27,15,28,144.898,108.37211,5292.528409219998
2017-07-20,27,10,157.0,190.71022,5292.504539999999
2017-08-05,8,29,201.574,175.31827,5292.472519020001
2017-08-03,45,29,218.06,242.3281,5291.901886000001
2017-08-11,46,10,167.0,135.31792,5290.907360000002
2017-07-27,28,25,164.0,196.25883,5290.448119999998
2017-07-25,51,25,302.0,284.48572,5289.312559999996
2017-07-26,45,10,315.0,298.20938,5289.045299999997
2017-07-31,10,8,322.0,305.57474,5288.933719999994
2017-08-03,9,10,176.0,206.04901,5288.625760000002
2017-08-14,29,28,147.773,183.558,5288.056804999999
2017-07-26,16,9,177.0,206.85913,5285.066009999999
2017-08-07,25,5,360.368,375.02078,5280.393023040003
2017-08-15,25,9,102.582,154.05667,5280.37459794
2017-08-12,8,29,139.568,177.39131,5278.92373008
2017-07-22,13,28,171.034,140.17744,5277.52088304
2017-08-01,26,18,156.0,189.83017,5277.506520000002
2017-07-25,17,5,312.0,295.0864,5277.043199999992
2017-08-08,16,18,119.0,163.3165,5273.663499999999
2017-07-25,46,11,159.452,192.51833,5272.492451159999
2017-08-08,51,28,571.272,580.4993,5271.298125599943
2017-08-10,7,9,159.617,126.59609,5270.698591469997
2017-07-25,26,24,275.938,256.8444,5268.649796799995
2017-07-27,4,18,206.0,231.56494,5266.3776400000015
2017-07-21,42,7,702.0,709.5012,5265.842400000028
2017-07-30,25,28,158.129,191.42653,5265.305121370004
2017-08-10,6,8,695.0,702.57544,5264.930799999971
2017-08-04,43,8,568.0,577.2692,5264.905599999975
2017-08-09,30,5,163.0,130.70374,5264.290379999999
2017-07-31,3,10,507.0,496.6195,5262.9134999999915
2017-07-31,43,18,319.0,335.4918,5260.884200000004
2017-08-02,45,16,121.0,77.537025,5259.019975
2017-07-21,45,29,266.027,246.26053,5258.4147146899995
2017-07-29,13,30,215.865,240.19933,5252.930145449999
2017-07-19,47,24,731.322,724.1408,5251.769546399993
2017-07-25,6,11,155.611,121.86931,5250.578122589998
2017-08-11,19,18,167.0,135.57687,5247.662709999998
2017-08-10,6,24,364.42398,350.02826,5246.145577365593
2017-08-12,17,28,389.311,375.83768,5245.31168252
2017-08-02,29,28,181.979,210.79729,5244.323595909998
2017-07-28,28,10,141.0,178.17163,5241.199829999999
2017-08-11,1,22,67.0,145.21704,5240.54168
2017-07-29,8,22,235.0,257.29712,5239.823200000002
2017-07-19,26,7,372.0,357.91476,5239.709279999999
2017-08-07,26,24,231.872,254.469,5239.611583999996
2017-08-08,11,25,393.0,406.32935,5238.434549999991
2017-07-27,48,8,849.0,855.1699,5238.245099999986
2017-08-10,43,22,112.0,65.23937,5237.190560000001
2017-07-23,17,25,350.0,335.03952,5236.168000000006
2017-08-13,36,18,256.0,235.54977,5235.258880000001
2017-07-23,12,30,379.276,393.07376,5233.159221759994
2017-08-08,46,18,489.0,499.68958,5227.2046199999895
2017-07-20,42,18,166.0,197.48337,5226.239420000002
2017-07-23,5,10,140.0,102.66995,5226.207
2017-08-08,21,25,299.0,281.53015,5223.485150000002
2017-08-13,22,24,161.89099,129.62872,5222.9708299472995
2017-07-27,17,18,189.0,216.61781,5219.766089999998
2017-08-10,14,7,666.0,673.8348,5217.976799999982
2017-07-28,42,5,403.645,416.57126,5217.620217700005
2017-08-10,41,25,241.0,219.35248,5217.052319999997
2017-07-30,41,11,144.0,180.2195,5215.608000000002
2017-08-05,21,10,289.0,307.04053,5213.713169999997
2017-07-31,19,25,228.0,205.13284,5213.712480000003
2017-07-25,45,31,125.0,83.29225,5213.468750000001
2017-07-20,39,5,660.0,652.10284,5212.12559999999
2017-08-03,35,10,67.0,144.78696,5211.72632
2017-08-05,37,28,284.847,303.13055,5208.014366850013
2017-08-08,37,24,198.515,224.74838,5207.719430700002
2017-08-15,51,13,96.0,41.76953,5206.12512
2017-08-02,34,18,222.0,198.55217,5205.418260000002
2017-08-03,24,11,188.774,161.20032,5205.19386832
2017-08-07,5,28,176.033,205.6013,5204.996553900003
2017-08-10,33,18,135.0,173.54166,5203.124100000001
2017-07-31,14,5,199.0,172.86162,5201.537620000003
2017-08-10,43,28,217.714,193.8284,5200.229518400002
2017-08-13,9,11,62.0,145.85571,5199.05402
2017-07-27,27,9,187.282,215.04234,5199.011995879998
2017-07-19,8,24,376.11,389.93268,5198.848174799997
2017-07-27,47,29,169.157,199.88098,5197.176284859997
2017-07-28,9,28,458.345,447.01212,5194.368883600021
2017-08-07,20,18,380.0,393.6692,5194.295999999996
2017-07-31,35,24,199.661,225.66956,5192.895098159997
2017-07-26,30,5,165.0,133.52934,5192.658900000001
2017-07-28,10,24,170.35701,139.87729,5192.433964837202
2017-08-11,11,11,116.835,72.420815,5189.131304474999
2017-08-11,21,22,139.0,101.68136,5187.29096
2017-07-27,5,5,277.621,296.2965,5184.7109855
2017-07-31,5,13,135.0,96.59921,5184.10665
2017-08-05,9,18,536.0,526.32904,5183.6345600000195
2017-07-20,29,24,125.034,166.48036,5182.204176239999
2017-07-25,52,18,327.0,311.15427,5181.553710000001
2017-07-23,34,9,247.219,268.17145,5179.843736549999
2017-08-14,23,18,142.0,105.53442,5178.11236
2017-07-19,40,24,159.942,127.583916,5175.416671128001
2017-07-26,30,8,355.0,369.576,5174.480000000008
2017-07-27,19,9,186.0,213.81558,5173.697880000002
2017-07-26,31,29,98.984,46.771145,5168.237239319999
2017-08-08,43,24,217.787,194.07028,5165.1932986400025
2017-08-01,37,28,293.686,276.10297,5163.889748579985
2017-08-14,5,18,157.0,189.87756,5161.776919999998
2017-08-15,22,24,141.749,105.33441,5161.731717909998
2017-07-28,24,25,270.0,250.8876,5160.348000000002
2017-08-03,49,29,168.339,198.96542,5155.6209163799995
2017-08-09,28,24,163.799,195.2671,5154.443311899999
2017-07-25,44,11,392.628,379.50256,5153.415256319988
2017-08-02,45,22,223.0,199.8936,5152.727200000002
2017-07-27,10,25,152.0,118.11211,5150.95928
2017-08-13,38,24,106.105,154.6485,5150.708067500002
2017-08-14,34,25,274.0,255.20854,5148.8600400000005
2017-08-06,30,10,183.0,154.86507,5148.69219
2017-07-27,10,30,214.93,190.97542,5148.5578793999985
2017-07-26,1,25,167.0,136.18503,5146.099989999998
2017-07-19,49,29,212.697,236.87779,5143.181490630001
2017-07-27,6,25,216.0,239.80894,5142.7310400000015
2017-08-01,14,25,336.0,320.6947,5142.580799999996
2017-07-21,14,25,235.0,213.11964,5141.884599999999
2017-08-14,54,5,231.0,253.25716,5141.40396
2017-08-15,40,28,126.911,167.41411,5140.290193209999
2017-07-31,14,24,238.036,259.6297,5140.077973200003
2017-07-23,16,9,247.0,226.19106,5139.808180000002
2017-07-21,32,8,119.0,162.19098,5139.7266199999995
2017-07-24,1,25,177.0,147.96889,5138.506470000002
2017-07-22,36,9,195.084,221.42221,5138.163359640001
2017-07-31,5,24,271.239,252.2963,5137.999005299992
2017-08-01,4,9,201.579,176.09453,5137.133978130003
2017-08-15,37,28,243.605,222.51938,5136.5624600999945
2017-08-02,49,29,259.268,239.45721,5136.303901719992
2017-07-21,29,25,149.0,183.46196,5134.832040000001
2017-08-07,22,28,55.054,148.31992,5134.66195968
2017-08-13,36,28,86.841,145.95917,5133.88100097
2017-07-23,22,5,179.0,207.67157,5132.21103
2017-08-05,4,11,152.574,118.951935,5129.852945310002
2017-08-08,54,8,235.0,213.17435,5129.027749999999
2017-07-22,37,24,259.619,239.8645,5128.643535500009
2017-08-08,41,5,412.874,425.2909,5126.615170599999
2017-07-26,36,5,335.0,350.30203,5126.180050000001
2017-08-08,7,11,163.96,195.2233,5125.930667999998
2017-08-08,25,24,113.948,158.91936,5124.396529280002
2017-08-10,9,9,420.792,432.95987,5120.142353040021
2017-07-19,13,9,154.0,120.75602,5119.572919999999
2017-08-15,15,25,161.0,192.79245,5118.58445
2017-08-08,41,18,197.0,222.98206,5118.465819999998
2017-08-09,52,22,212.0,236.14098,5117.887760000003
2017-08-03,13,25,230.0,207.74988,5117.527600000002
2017-07-23,16,30,676.017,668.44727,5117.266165410034
2017-07-20,7,10,245.0,224.11407,5117.05285
2017-08-12,46,29,165.772,196.62009,5113.749575480002
2017-07-20,27,18,195.0,221.19417,5107.863150000003
2017-08-07,28,24,200.23,174.72913,5106.039200099998
2017-08-08,21,24,142.033,106.11107,5102.099483689998
2017-07-27,13,30,113.849,158.65305,5100.896288450001
2017-08-15,48,11,122.0,163.80472,5100.175840000001
2017-07-22,9,8,912.0,917.59106,5099.046719999973
2017-08-09,45,24,874.046,868.2142,5097.261462800038
2017-07-25,20,18,239.0,260.32025,5095.539749999997
2017-08-02,2,10,183.0,155.15797,5095.091489999999
2017-07-20,5,28,154.856,187.72165,5089.443096400002
2017-07-22,12,28,198.189,172.51114,5089.069395539997
2017-08-12,24,11,200.123,225.55057,5088.64159111
2017-08-04,23,25,108.0,155.05907,5082.379559999999
2017-07-24,49,9,438.808,427.22583,5082.348853360008
2017-08-05,16,10,76.0,142.8483,5080.470799999999
2017-07-20,40,24,151.26599,184.84906,5079.976330789303
2017-08-04,1,9,170.185,200.01022,5075.8050657
2017-07-28,8,11,189.752,163.00652,5075.008320960003
2017-07-23,53,9,317.538,333.51654,5073.793634520003
2017-08-01,5,9,264.631,245.46164,5072.806906159995
2017-07-30,31,24,491.715,481.40085,5071.622267249992
2017-07-20,24,9,250.015,229.73546,5070.189193099999
2017-08-10,12,28,162.061,130.77614,5070.055696460002
2017-08-03,31,18,258.0,277.64618,5068.714440000004
2017-07-27,40,5,314.0,297.8592,5068.211200000004
2017-07-28,42,9,187.983,214.94107,5067.658872809999
2017-08-12,51,29,112.321,157.41809,5065.350245890001
2017-07-22,37,9,184.69,157.27136,5063.948621600002
2017-08-04,15,18,215.0,238.54192,5061.512800000001
2017-07-28,50,15,96.0,43.28225,5060.904
2017-08-02,22,25,221.0,198.10118,5060.63922
2017-08-08,40,28,187.287,160.26645,5060.597747850003
2017-07-21,5,9,248.717,269.05902,5059.406188339991
2017-07-20,49,29,160.291,191.84137,5057.240357670003
2017-08-15,36,9,212.582,188.79788,5056.07579784
2017-08-03,32,24,84.909996,144.44078,5054.758631316863
2017-07-25,46,28,616.886,608.69543,5052.647965019987
2017-07-21,3,25,455.0,443.89587,5052.379149999999
2017-08-01,41,22,116.0,159.55411,5052.276760000001
2017-08-08,42,18,153.0,186.0213,5052.2589
2017-08-04,51,10,416.0,403.857,5051.4879999999885
2017-08-03,9,31,139.0,102.71029,5044.26969
2017-07-20,42,28,182.098,209.79002,5042.661457959997
2017-08-01,44,15,166.0,135.64644,5038.690959999998
2017-07-23,21,29,216.009,192.70073,5034.796094429998
2017-07-22,10,25,186.0,158.93771,5033.585939999998
2017-07-29,37,25,272.0,290.50357,5032.971040000007
2017-07-29,8,25,410.0,397.7245,5032.955000000009
2017-07-26,3,11,335.565,320.57858,5028.918027300003
2017-08-02,12,10,96.0,43.637238,5026.825151999999
2017-08-02,42,9,144.55,179.32281,5026.409685499999
2017-08-01,38,16,57.0,145.17743,5026.113509999999
2017-08-07,36,5,521.0,511.3564,5024.315599999996
2017-08-07,8,11,176.199,147.72629,5016.863029290002
2017-08-12,8,10,360.0,373.9322,5015.592000000008
2017-07-22,22,5,134.0,171.42891,5015.47394
2017-08-01,32,25,141.0,105.429306,5015.467854
2017-08-03,36,28,150.96,117.74811,5013.666914400002
2017-08-06,46,22,128.0,167.15506,5011.847679999999
2017-07-26,19,9,268.0,249.3091,5009.1612
2017-08-04,38,28,205.491,229.86678,5009.003407979999
2017-07-26,50,18,471.0,460.36807,5007.639030000006
2017-08-08,38,5,419.073,431.0203,5006.790852900017
2017-08-04,36,25,193.0,218.9352,5005.493600000002
2017-08-13,13,9,153.0,185.69579,5002.455869999998
2017-08-02,22,24,138.58,102.50165,4999.737743000002
2017-08-15,35,5,108.0,154.29169,4999.502519999999
2017-07-24,12,18,205.0,180.61717,4998.480150000003
2017-07-31,44,13,129.0,90.27001,4996.16871
2017-07-21,37,10,131.0,169.13634,4995.860539999999
2017-08-05,11,29,59.232002,143.57568,4995.844903983357
2017-08-07,2,9,203.618,228.14479,4994.095926220001
2017-08-06,31,18,448.0,436.85342,4993.667839999987
2017-07-27,22,30,334.925,349.82797,4991.377227249995
2017-07-27,41,11,153.838,121.39265,4991.327753299998
2017-08-04,50,22,155.0,187.18056,4987.986800000002
2017-07-24,7,9,168.98,198.49588,4987.593402400002
2017-07-21,15,25,115.0,158.35896,4986.2804
2017-08-02,16,5,175.0,146.52676,4982.817000000001
2017-07-20,12,24,202.73,227.30112,4981.303157600001
2017-08-11,18,8,447.0,458.12943,4974.855210000006
2017-07-30,34,18,200.0,224.86961,4973.921999999999
2017-07-23,9,11,163.286,132.83379,4972.419562060001
2017-08-02,34,25,298.0,281.318,4971.236000000004
2017-08-13,50,28,447.345,436.2334,4970.718702000005
2017-08-02,31,5,532.0,541.34344,4970.7100799999935
2017-08-15,22,10,95.0,42.705505,4967.977025
2017-07-31,10,28,125.749,165.2487,4967.047775300002
2017-08-07,4,28,331.843,346.80374,4964.616843819996
2017-07-21,43,29,140.306,104.93161,4963.239163340001
2017-07-24,39,25,260.0,279.08713,4962.6538
2017-07-19,53,5,452.546,441.5807,4962.302653800006
2017-07-27,38,18,251.0,270.75375,4958.191250000006
2017-07-25,35,18,131.0,93.152855,4957.975995
2017-08-14,32,5,94.0,146.72435,4956.088899999999
2017-07-31,23,18,152.0,184.60503,4955.96456
2017-08-05,38,28,143.558,178.06834,4954.235389720002
2017-07-29,39,11,103.0,151.09555,4953.84165
2017-08-03,54,25,145.0,179.1617,4953.446499999999
2017-07-21,38,28,148.632,181.9437,4951.184594400001
2017-07-26,21,18,211.0,234.46448,4951.005280000002
2017-07-31,51,22,66.0,141.0061,4950.4026
2017-08-10,24,28,418.697,430.52026,4950.363492220002
2017-07-24,52,22,129.0,167.35994,4948.43226
2017-07-29,28,11,112.0,156.17435,4947.5272
2017-07-28,37,28,323.897,339.17078,4947.131520659996
2017-07-25,9,24,311.415,327.29715,4945.939742249991
2017-07-23,40,5,509.0,518.71155,4943.178949999994
2017-08-01,1,25,166.0,195.75787,4939.80642
2017-07-28,25,10,115.0,157.9522,4939.503000000001
2017-08-01,34,9,290.004,272.97385,4938.811620599998
2017-08-12,1,7,351.0,365.06714,4937.566139999998
2017-07-30,10,25,214.0,190.93881,4935.0946600000025
2017-07-20,28,30,1218.214,1214.1636,4934.253985599822
2017-08-10,15,28,127.53,88.8691,4930.424577
2017-08-14,18,8,511.0,501.35696,4927.593439999992
2017-08-04,29,28,227.813,249.44295,4927.583799350002
2017-08-08,28,25,254.0,273.3998,4927.549200000007
2017-07-20,15,10,116.0,73.521225,4927.5379
2017-08-15,17,28,314.182,329.86514,4927.360291479994
2017-08-11,7,29,149.645,116.72806,4925.855486300002
2017-08-02,20,9,621.08,629.0111,4925.84758800001
2017-07-27,43,25,200.0,224.61133,4922.266000000001
2017-08-10,14,10,81.0,20.251799,4920.604281
2017-07-19,15,18,180.0,207.33394,4920.109200000003
2017-07-30,44,13,87.0,143.54956,4919.8117200000015
2017-08-15,5,5,334.434,349.14355,4919.373644699994
2017-07-27,41,28,123.972,163.63876,4917.567570719999
2017-07-29,23,18,126.0,165.00163,4914.20538
2017-08-11,21,11,115.0,72.2737,4913.5244999999995
2017-07-27,15,25,170.0,141.14047,4906.120100000001
2017-08-08,28,18,228.0,249.51654,4905.7711199999985
2017-07-20,22,8,292.0,275.2117,4902.183599999998
2017-07-29,29,10,194.0,219.26334,4901.08796
2017-07-28,8,10,345.0,330.7951,4900.690500000003
2017-08-07,26,30,442.79,431.72232,4900.658027199998
2017-07-28,24,22,161.0,130.57205,4898.899950000002
2017-07-27,18,10,110.0,154.51492,4896.641199999999
2017-07-24,24,11,159.811,129.18681,4894.08242809
2017-08-12,13,28,151.78,119.538925,4893.5503635
2017-07-22,5,28,230.58,251.79088,4890.804710399994
2017-08-01,43,25,350.0,363.96964,4889.374000000009
2017-07-25,46,25,555.0,563.8073,4888.0515000000305
2017-07-23,20,29,132.51,95.63026,4886.934347399998
2017-07-20,31,28,158.76,127.987274,4885.477979759999
2017-08-04,1,18,168.0,197.06313,4882.60584
2017-07-30,35,16,71.0,2.2341537,4882.375087300001
2017-08-11,40,11,97.969,48.152203,4880.501785293
2017-08-01,29,10,296.0,279.51205,4880.433200000003
2017-08-02,15,10,132.0,95.03376,4879.54368
2017-07-28,47,7,2388.0,2385.9575,4877.490000000043
2017-07-28,43,29,101.304,149.44414,4876.78874256
2017-08-06,50,22,66.0,139.86609,4875.161940000001
2017-07-22,38,5,507.405,517.0128,4875.045758999999
2017-08-01,42,9,186.347,212.49147,4871.9435510899975
2017-07-26,4,9,147.369,180.42422,4871.314716179999
2017-08-05,36,9,216.834,239.29544,4870.403880960002
2017-08-09,23,9,133.937,97.58637,4868.6943303100015
2017-08-09,38,18,284.0,266.85965,4867.859400000003
2017-07-31,25,22,67.0,139.62994,4866.205980000001
2017-07-19,15,9,241.0,261.18826,4865.370660000003
2017-08-04,32,30,182.155,155.4506,4864.339981999999
2017-08-03,44,22,352.0,338.18204,4863.92192000001
2017-08-10,41,18,152.0,183.99811,4863.7127199999995
2017-08-03,18,25,127.0,165.27577,4861.022789999999
2017-08-09,45,10,323.0,307.95175,4860.584749999999
2017-08-03,45,10,315.0,330.4297,4860.355500000008
2017-08-11,45,32,135.124,99.156845,4860.025852219998
2017-08-12,19,5,212.0,234.91328,4857.615359999997
2017-07-21,12,9,258.0,276.82712,4857.396959999995
2017-08-15,30,10,88.0,143.16571,4854.582479999999
2017-08-08,31,28,166.162,136.94714,4854.3995673200025
2017-08-12,20,11,130.0,167.33273,4853.2549
2017-07-24,4,5,387.793,375.27994,4852.4770765799985
2017-07-20,40,9,214.0,236.67213,4851.835820000002
2017-08-07,23,5,280.594,263.3116,4849.337745599999
2017-08-11,36,24,218.02,240.24571,4845.649294199999
2017-07-22,41,9,269.582,287.5527,4844.577247400006
2017-08-15,48,18,427.0,415.6544,4844.571199999996
2017-08-10,28,28,139.72,174.38843,4843.8730396
2017-07-29,10,9,273.0,290.74078,4843.232939999993
2017-08-07,1,10,152.0,120.14006,4842.710879999999
2017-08-07,1,25,187.0,161.11365,4840.747449999999
2017-08-03,46,22,155.0,123.77392,4840.042399999999
2017-07-23,3,22,228.0,249.22586,4839.496080000003
2017-07-21,27,10,217.0,239.3005,4839.2085
2017-07-25,52,22,121.0,160.98695,4838.420950000001
2017-07-29,39,22,81.0,140.71042,4836.54402
2017-08-03,14,29,129.0,91.51015,4836.1906500000005
2017-08-03,33,5,180.0,206.86569,4835.8242
2017-08-10,4,9,165.915,136.77585,4834.62207225
2017-08-04,30,28,105.261,151.18816,4834.338788760001
2017-07-24,2,29,146.85,113.93644,4833.356285999998
2017-08-10,15,10,115.0,72.97259,4833.152150000001
2017-07-21,8,11,191.356,166.09918,4833.044047920001
2017-08-12,40,10,199.0,174.71605,4832.506050000001
2017-07-19,8,22,99.0,147.80614,4831.80786
2017-08-08,17,18,265.0,283.22888,4830.653200000001
2017-07-27,50,28,303.223,319.1454,4828.037895199995
2017-07-29,16,18,189.0,163.46146,4826.784060000002
2017-08-11,36,28,185.563,159.55264,4826.5604326799985
2017-07-28,31,10,300.0,283.9123,4826.309999999995
2017-07-20,41,28,140.99,175.20808,4824.407099199999
2017-07-28,5,25,182.0,208.50613,4824.115660000002
2017-08-01,40,28,213.853,236.4082,4823.497185599997
2017-08-04,19,25,219.0,196.98584,4821.1010400000005
2017-08-13,30,18,118.0,158.83041,4817.98838
2017-07-26,7,10,277.0,259.60843,4817.46489
2017-07-30,31,28,168.396,196.98854,4814.869365840002
2017-07-27,10,8,182.0,208.42805,4809.905100000003
2017-08-10,37,18,209.0,185.98694,4809.729539999999
2017-07-23,16,25,217.0,194.84076,4808.555080000003
2017-08-13,22,18,164.0,193.31505,4807.668200000002
2017-08-03,54,5,169.0,197.43546,4805.592740000001
2017-07-23,2,5,822.0,816.15656,4803.307679999989
2017-07-21,29,18,171.0,199.08093,4801.839029999999
2017-08-13,11,9,501.876,511.44214,4801.016078640009
2017-08-15,14,25,264.0,245.8158,4800.628800000001
2017-07-21,31,24,327.53,342.17703,4797.34173590001
2017-07-25,22,28,78.145,139.50302,4794.822472899999
2017-07-26,12,30,369.138,356.1496,4794.511999199984
2017-08-06,25,24,150.909,182.66559,4792.355240310002
2017-07-26,15,9,213.0,235.48949,4790.261369999997
2017-07-19,19,25,98.0,146.87552,4789.80096
2017-08-06,19,28,64.58,138.74368,4789.490454400001
2017-08-09,11,25,410.0,398.3208,4788.471999999992
2017-08-11,44,15,126.0,87.99941,4788.07434
2017-08-10,48,18,362.0,375.22064,4785.871680000001
2017-08-13,10,18,163.0,192.35559,4784.961170000001
2017-07-25,10,24,187.09799,161.53455,4782.868241485603
2017-07-20,21,25,157.0,187.45656,4781.67992
2017-08-15,39,5,639.0,646.4802,4779.8477999999795
2017-07-28,20,25,235.0,255.33698,4779.190300000003
2017-08-11,50,29,126.951004,89.32318,4776.890035135297
2017-08-04,27,25,209.0,186.14462,4776.77442
2017-07-24,13,30,184.229,158.30232,4776.446329720001
