date,store_nbr,family,sales,prediction_nb9,prediction_nb11,weighted_abs_error_nb9,weighted_abs_error_nb11
2017-07-20,53,7,861.0,735.73785,813.2158,107850.71115000002,41142.19620000005
2017-08-13,38,5,430.342,527.3141,525.90326,41731.16745820003,41124.02375092002
2017-08-12,43,5,488.0,572.5274,572.2657,41249.37119999997,41121.66160000002
2017-07-25,34,5,597.0,552.30774,528.18445,26681.27922000002,41082.88335000002
2017-08-02,29,5,607.0,670.0518,674.67444,38272.44259999997,41078.38508
2017-08-12,11,18,402.0,502.46756,504.13782,40387.95912,41059.40363999999
2017-07-22,2,7,1012.0,1124.307,1052.564,113654.68400000002,41050.76800000008
2017-08-02,46,18,688.0,750.19147,747.6475,42787.73135999999,41037.480000000025
2017-07-21,41,12,3680.0,3657.6272,3691.1458,82331.90400000036,41016.543999999194
2017-07-28,39,8,540.0,565.5816,615.95276,13814.06399999999,41014.49040000001
2017-08-09,18,7,451.0,540.03094,541.9245,40152.95393999999,41006.94949999999
2017-08-04,3,5,1271.429,1334.6862,1239.1989,80427.03853880001,40978.283812899994
2017-08-15,27,5,637.12,567.1321,572.8262,44590.69084799998,40962.86585600002
2017-07-28,47,28,1370.8,1470.6084,1400.676,136817.35472000015,40954.02079999997
2017-08-11,29,22,278.0,126.174446,130.7217,42207.504012000005,40943.3674
2017-08-14,42,7,695.0,690.8667,636.1602,2872.643499999974,40893.66099999998
2017-08-05,54,30,674.303,724.5999,734.9315,33915.35056070003,40881.97943550002
2017-07-24,50,8,1143.0,1121.2726,1107.2366,24834.418199999986,40877.56620000005
2017-07-26,35,7,520.0,502.01324,441.51266,9353.115200000002,40813.416800000006
2017-08-07,14,8,445.0,379.27115,353.42123,29249.33825000001,40752.55265000001
2017-08-13,46,31,406.0,436.4562,506.37207,12365.21720000001,40751.06042
2017-08-12,30,30,432.549,514.50366,526.7279,35449.40622833999,40736.9890161
2017-08-11,6,5,533.632,468.2044,457.2991,34914.26104319996,40733.678092799964
2017-08-03,19,30,340.299,467.7149,459.95065,43359.5033541,40717.33684335
2017-08-08,49,24,574.52,628.7832,645.3857,31175.29366399999,40713.761964000034
2017-08-04,52,11,511.546,414.39728,432.03775,49696.03912111998,40672.12725449999
2017-07-22,4,7,946.0,962.943,903.0493,16028.077999999985,40631.36219999998
2017-08-05,18,30,1843.16,1872.822,1821.1433,54671.81191999964,40580.300772000235
2017-08-06,44,9,801.468,811.18494,852.05554,7787.816467920017,40544.29450871999
2017-08-12,18,5,492.0,583.53723,574.4027,45036.31716000001,40542.128399999994
2017-08-11,28,28,328.414,190.91022,205.01143,45158.16640491999,40527.13162398
2017-08-02,34,5,696.0,653.58636,637.78357,29519.893439999993,40518.63527999996
2017-08-04,38,25,287.0,382.3575,427.98242,27367.602500000005,40461.95454
2017-07-21,20,8,478.0,579.43304,562.6115,48484.99312,40444.29699999999
2017-07-21,44,10,607.0,653.7074,673.51776,28351.391800000005,40376.28031999997
2017-07-23,23,7,646.0,644.34015,583.50415,1072.2631000000038,40372.319100000015
2017-08-09,51,5,883.987,832.63354,838.33276,45395.791045019934,40357.754654879966
2017-08-11,51,11,414.811,309.97653,317.5249,43486.49133516998,40355.34442709999
2017-08-09,43,8,640.0,724.3639,703.04016,53992.895999999964,40345.70240000001
2017-08-04,20,8,604.0,668.2823,670.7435,38826.50919999998,40313.07400000002
2017-07-19,3,8,2003.0,2000.6382,1982.881,4730.685399999806,40298.35699999983
2017-07-23,47,18,1201.0,1168.2439,1167.4612,39340.07610000007,40280.09880000004
2017-07-30,15,12,2529.0,2951.5703,2544.9204,1068680.2886999997,40262.69159999993
2017-07-19,38,8,796.0,783.26337,745.41895,10138.357479999993,40262.5158
2017-08-02,36,8,727.0,754.699,782.3623,20137.172999999966,40248.392100000005
2017-08-09,11,18,535.0,445.26968,459.81818,48005.7212,40222.273700000005
2017-08-07,35,7,494.0,541.80634,575.4095,23616.33195999999,40216.29299999999
2017-08-12,42,5,397.543,498.12616,498.67044,39986.13117588001,40202.50587991999
2017-07-26,24,18,363.0,240.13014,252.26971,44601.759179999994,40195.09527
2017-07-26,12,8,453.0,502.21255,541.7083,22293.28515000001,40184.8599
2017-07-24,33,10,363.0,275.78836,252.31691,31657.825319999996,40177.96167
2017-07-24,1,12,2612.0,2557.6199,2596.6226,142040.82119999963,40165.76879999961
2017-07-23,21,25,500.0,408.00082,419.71042,45999.59000000001,40144.79
2017-08-10,16,12,1574.0,1561.4706,1599.5005,19721.275599999837,40137.78700000016
2017-07-25,34,8,531.0,606.3419,606.58716,40006.5489,40136.78196000002
2017-08-05,43,25,261.0,396.86636,414.75336,35461.119959999996,40129.626959999994
2017-08-15,54,22,210.0,17.607464,19.178314,40402.43256,40072.55406
2017-08-11,49,11,428.885,331.8643,335.45102,41610.72291949999,40072.43251229998
2017-07-20,39,7,1147.0,1142.7744,1112.0687,4846.763199999984,40066.20109999996
2017-08-02,41,30,3132.09,3077.437,3119.299,171178.11477000077,40062.563190000525
2017-08-07,41,25,266.0,470.7504,416.59985,54463.606400000004,40059.5601
2017-08-05,50,7,2240.0,2156.6638,2257.8474,186673.08800000043,39978.17600000024
2017-07-21,32,3,760.0,782.4594,812.5783,17069.14399999997,39959.50800000001
2017-07-19,46,8,1259.0,1232.181,1227.2798,33765.12099999995,39935.73179999997
2017-08-07,23,3,1382.0,1308.5033,1353.1138,101572.43939999989,39920.72839999988
2017-07-23,9,9,612.773,685.7142,677.89624,44696.39794759999,39905.76314452001
2017-08-08,43,9,327.136,222.19354,205.23334,34330.456594560004,39878.74858176001
2017-08-14,20,9,519.048,610.465,595.8363,47449.811016000014,39856.81353840003
2017-07-21,26,25,257.0,94.67272,101.97456,41718.11096,39841.53808
2017-08-05,35,7,594.0,539.11395,526.93036,32602.313699999973,39839.36616000003
2017-08-01,11,9,726.036,688.44604,671.1943,27291.66419855993,39817.048501199955
2017-08-09,32,7,352.0,938.59106,465.10446,206480.05312,39812.769920000006
2017-08-11,20,25,396.0,294.25955,295.49503,40289.2182,39799.968120000005
2017-07-30,21,10,401.0,569.9762,500.2377,67759.45619999999,39794.31770000001
2017-07-31,17,9,599.0,488.23846,532.587,66346.16246000002,39781.38700000001
2017-08-10,45,31,235.0,404.87415,403.99268,39920.42525,39713.279800000004
2017-07-27,4,3,1976.0,1958.941,1996.0885,33708.58399999994,39694.876000000135
2017-08-15,22,7,581.0,653.599,649.26025,42180.01900000003,39659.20525000002
2017-07-29,8,8,1719.0,1720.7964,1695.9502,3088.0115999999116,39622.60620000001
2017-08-01,28,18,420.0,342.64688,325.67496,32488.310399999995,39616.5168
2017-08-13,11,18,444.0,512.3253,533.0885,30336.433199999985,39555.29399999998
2017-08-15,36,7,826.0,888.229,873.8849,51401.15400000003,39552.927400000015
2017-07-29,45,18,1015.0,966.4512,976.03516,49277.03200000003,39549.31259999998
2017-07-23,9,5,720.0,842.6175,774.8897,88284.59999999996,39520.58399999996
2017-07-30,18,7,838.0,858.2076,790.8999,16933.968799999962,39469.883799999996
2017-08-11,16,30,480.763,397.57352,398.66803,39994.42397324,39468.22406210999
2017-07-19,38,25,394.0,298.9203,293.87854,37461.4018,39447.855240000004
2017-07-22,7,7,939.0,1109.826,980.99725,160405.61400000003,39435.41775000001
2017-08-15,43,8,668.0,784.1348,726.9814,77578.04640000002,39399.57520000001
2017-08-12,52,22,482.0,355.5395,400.2685,60953.96100000001,39394.58299999999
2017-08-13,11,8,569.0,605.7064,638.2227,20885.941600000016,39387.716300000015
2017-07-29,9,9,553.367,617.9497,624.4942,35737.934950900024,39359.4452824
2017-07-29,20,8,889.0,855.18427,844.731,30062.183970000027,39355.141
2017-07-31,45,7,2924.0,2687.2432,2910.5518,692276.8832000003,39322.53679999946
2017-08-08,41,30,1788.769,1843.3173,1766.7935,97574.30804269986,39309.09315950002
2017-08-04,3,18,460.0,543.147,545.3686,38247.620000000024,39269.556000000004
2017-08-08,14,7,1081.0,1169.5474,1044.6766,95719.73939999992,39265.59539999999
2017-07-29,26,7,553.0,492.31918,481.99927,33556.49345999999,39263.403689999985
2017-08-04,49,31,362.0,227.73288,253.57881,48604.69744,39248.470779999996
2017-08-10,40,30,889.311,877.9196,845.1786,10130.49732540008,39247.42877640007
2017-07-21,26,24,471.262,382.88913,387.98148,41646.77546193999,39246.94441624001
2017-07-25,16,3,1038.0,1062.2943,1075.7872,25217.483400000023,39223.11359999998
2017-07-25,3,18,544.0,466.30414,471.90375,42266.54783999999,39220.36
2017-07-31,8,7,1303.0,1216.095,1272.9016,113237.21499999997,39218.21520000011
2017-07-20,33,30,1003.851,1065.4711,1042.9136,61857.39900509998,39213.030072600086
2017-08-06,52,24,477.233,581.61945,559.38635,49816.65869285001,39206.28968055
2017-08-13,52,7,1566.0,1543.5492,1590.9855,35157.952800000116,39127.293000000005
2017-08-05,28,7,1454.0,1511.4055,1480.905,83467.59700000011,39119.86999999996
2017-07-23,48,9,1087.571,1032.1016,1051.6202,60326.910827399945,39099.04750679983
2017-08-12,49,9,417.34,521.5665,510.95044,43497.887510000015,39067.381029600016
2017-08-02,28,5,670.0,577.0136,611.7034,62300.888,39058.72200000001
2017-08-15,50,25,396.0,507.16318,494.60196,44020.619280000006,39046.37616000001
2017-08-15,46,31,353.0,229.95055,242.39795,43436.455850000006,39042.523649999996
2017-08-07,26,7,321.0,448.93387,442.6247,41066.77227,39041.5287
2017-07-19,43,8,643.0,570.1177,582.3063,46863.31889999999,39026.049100000026
2017-08-03,6,5,445.551,545.8736,533.1171,44698.83475260001,39015.16342110003
2017-08-11,25,25,257.0,100.05633,105.21773,40334.52319,39008.04339
2017-07-21,39,5,705.0,821.7218,760.29456,82288.86900000002,38982.664800000035
2017-08-07,34,8,612.0,679.36957,675.6621,41230.17683999997,38961.205200000004
2017-08-04,3,10,502.0,582.2412,579.58826,40281.08240000002,38949.30652
2017-08-10,22,22,222.0,54.06096,46.56182,37282.46688,38947.27596
2017-07-19,12,30,403.635,309.67676,307.1591,37924.834202399994,38941.049896499986
2017-07-22,34,5,585.0,647.3179,651.5468,36455.97150000001,38929.877999999975
2017-07-23,39,10,459.0,356.79843,374.24066,46910.52063,38904.53706
2017-07-19,51,3,4447.0,4534.2974,4455.746,388211.5378000017,38893.46200000042
2017-08-06,37,5,412.88,535.0408,507.04825,50437.751103999995,38880.18706
2017-08-13,15,7,715.0,667.9161,660.63025,33664.98849999998,38874.37124999997
2017-08-08,29,8,631.0,625.9116,692.5989,3210.7803999999865,38868.905899999976
2017-07-25,23,30,1138.728,1137.9203,1104.5963,919.7506056000775,38866.72247760016
2017-08-04,27,28,408.156,503.36884,503.37988,38861.69192303999,38866.19796528001
2017-08-13,29,8,1110.0,991.6316,1075.0312,131388.92399999994,38815.36800000011
2017-08-07,40,8,735.0,700.89,682.2214,25070.85000000001,38792.270999999986
2017-08-02,14,8,476.0,403.87866,394.50558,34329.75783999999,38791.34392
2017-07-29,53,11,314.541,189.76605,191.27435,39246.837547949995,38772.415357649996
2017-08-12,46,11,255.577,401.49347,407.26724,37292.89365319,38768.53646848
2017-08-11,17,8,569.0,541.86835,500.93063,15437.90885000002,38731.471529999995
2017-08-14,1,7,571.0,572.81305,638.7681,1035.251549999986,38695.585100000004
2017-08-09,28,5,427.0,520.1114,517.61755,39758.567800000004,38693.693850000025
2017-07-31,5,18,383.0,270.2263,282.02612,43192.32710000001,38672.996040000005
2017-07-23,15,30,548.067,653.11316,618.6263,57572.33377271999,38671.2238731
2017-07-31,39,5,675.0,741.9091,732.2603,45163.64249999998,38650.70250000002
2017-08-04,5,7,865.0,914.8314,909.6483,43104.16100000003,38620.77949999995
2017-08-11,35,30,381.317,275.30212,280.03772,40425.27599696,38619.511211760015
2017-07-28,38,18,408.0,307.3797,313.35364,41053.08239999999,38615.71488000001
2017-08-11,29,5,548.0,548.4447,477.57645,243.69560000000638,38592.105399999986
2017-07-25,14,8,430.0,336.01086,340.26547,40415.33020000001,38585.8479
2017-08-12,21,5,356.0,460.2133,464.36438,37099.9348,38577.71927999999
2017-08-03,24,8,1175.0,1218.6161,1207.8171,51248.91749999995,38560.09249999998
2017-08-12,35,7,475.0,556.5317,556.16,38727.5575,38550.999999999985
2017-07-27,11,30,1024.618,1075.5184,1062.2253,52153.46604719999,38533.11651140013
2017-07-27,51,3,3510.0,3569.5269,3520.9731,208939.41899999944,38515.58100000056
2017-07-23,49,11,349.56,464.02,459.73395,40010.637599999995,38512.405962
2017-08-01,42,30,2487.04,2390.667,2471.5627,239683.5059200001,38492.66419200003
2017-08-04,41,25,224.0,489.72388,395.74942,59522.14912,38471.87007999999
2017-07-29,34,7,1001.0,1031.1957,962.5814,30225.895699999986,38457.01859999997
2017-08-15,32,30,490.481,395.82983,412.09482,46424.60051276999,38446.93195257998
2017-07-21,23,24,651.627,697.95215,710.6186,30186.718519050002,38440.519333200034
2017-08-11,34,7,802.0,817.04474,754.125,12065.881480000038,38395.75
2017-08-05,48,11,373.417,255.66591,270.60788,43970.25877452999,38390.67316303998
2017-07-24,6,9,406.763,323.68265,312.4916,33794.01240704998,38346.11747819999
2017-08-09,36,7,782.0,889.109,831.0302,83759.23800000003,38341.61640000003
2017-08-06,18,5,809.0,825.7378,856.38025,13540.880199999994,38330.62225000004
2017-07-30,17,25,449.0,369.71155,363.72528,35600.514050000005,38288.34928
2017-07-30,27,22,221.0,453.93677,394.21106,51479.026170000005,38279.644259999994
2017-07-28,4,7,833.0,791.0101,787.09235,34977.58670000003,38241.07244999999
2017-08-09,50,5,607.662,566.33716,544.7498,25111.53492408,38229.35327639999
2017-08-12,6,5,536.026,574.4921,607.3245,20618.82971860005,38217.84976099999
2017-07-20,8,7,1030.0,1090.959,1067.0631,62787.77000000006,38174.99300000008
2017-08-03,43,8,527.0,591.6103,599.43695,34049.62810000003,38174.27265000001
2017-07-31,46,25,831.0,751.3675,785.07776,66174.60750000004,38161.38143999999
2017-08-04,28,5,436.0,532.52606,523.4888,42085.36216000001,38145.11679999999
2017-07-20,30,10,268.0,126.62863,125.67433,37887.527160000005,38143.27956
2017-07-31,29,25,302.0,414.8864,428.22845,34091.6928,38120.9919
2017-08-12,52,25,380.0,472.68765,480.31528,35221.30700000001,38119.80639999999
2017-08-15,49,18,473.0,405.6298,392.45312,31866.104600000006,38098.67423999999
2017-08-15,32,3,1246.0,1300.0085,1276.5759,67294.5909999999,38097.57140000006
2017-07-27,41,8,451.0,520.5845,535.45374,31382.60950000002,38088.636740000016
2017-07-24,37,8,960.0,927.76306,920.3247,30947.462400000004,38088.28799999999
2017-07-24,22,8,394.0,326.04053,297.3311,26776.031180000005,38087.5466
2017-08-14,33,30,1115.901,1124.8313,1149.9966,9965.330700299988,38047.31413559987
2017-08-15,45,31,418.0,467.88528,509.00504,20852.04704000001,38040.10672
2017-07-19,48,18,517.0,441.30426,443.42987,39134.69758,38035.75721
2017-07-26,4,8,669.0,693.64514,725.8531,16487.598659999978,38034.723900000026
2017-08-10,48,9,506.738,392.77185,431.79047,57750.97891870001,37978.76145713998
2017-07-21,50,28,469.18298,576.879,550.1112,50529.13959773962,37970.14342569563
2017-08-06,15,30,440.082,547.9371,526.30725,47465.088118199994,37946.18047049998
2017-08-11,17,28,427.813,337.3077,339.25635,38719.34390889999,37885.68610645
2017-07-26,40,8,693.0,701.9331,747.66693,6190.638299999978,37884.182489999985
2017-08-07,30,10,299.0,179.64009,172.63838,35688.613090000006,37782.124379999994
2017-07-27,33,24,446.909,358.46527,362.43808,39526.29893057,37750.81438627999
2017-08-09,16,30,344.264,484.92633,453.84866,48424.97637512,37726.05339024
2017-08-05,44,9,710.336,760.86884,763.4096,35895.295434239975,37700.08872959996
2017-08-12,43,8,637.0,596.3294,696.10925,25907.172200000023,37652.59224999999
2017-07-27,25,12,1596.0,1555.6335,1572.4111,64424.93400000014,37647.884399999944
2017-07-27,26,30,307.91,403.8403,430.11945,29537.898673,37629.51174949999
2017-07-20,51,8,1207.0,1212.0045,1238.1642,6040.431500000009,37615.18939999992
2017-08-12,30,18,266.0,130.86662,124.59902,35945.47908,37612.66068
2017-08-13,22,30,348.453,447.31183,456.35867,34447.655889990005,37600.05442851001
2017-08-12,21,18,265.0,404.69858,406.81512,37020.1237,37581.006799999996
2017-08-14,42,8,794.0,791.2869,746.68494,2154.2014000000427,37568.15764000001
2017-08-02,51,18,361.0,445.84897,465.06534,30630.478170000002,37567.587739999995
2017-08-12,39,18,269.0,404.0289,408.6008,36322.7741,37552.6152
2017-08-03,47,25,738.0,659.7189,687.1163,57771.451800000024,37552.17059999998
2017-08-08,39,10,309.0,397.70435,430.51544,27409.644149999993,37548.27096
2017-07-20,45,25,559.0,510.04382,491.83127,27366.50462000001,37547.32006999999
2017-07-28,18,7,405.0,514.96027,497.67035,44533.909350000016,37531.491749999994
2017-07-23,41,18,476.0,391.72723,397.32477,40113.83851999999,37449.40948
2017-07-30,28,10,416.0,345.91226,326.0413,29156.499839999997,37422.81920000001
2017-08-01,46,9,934.888,901.08527,894.9125,31601.766644239997,37372.615244000015
2017-08-02,49,18,591.0,686.7956,654.206,56615.19960000002,37354.746000000014
2017-08-09,35,3,1103.0,1130.6383,1136.8401,30485.04490000008,37325.63029999988
2017-08-09,2,8,726.0,781.9755,777.40735,40638.21300000001,37321.736099999966
2017-08-04,32,3,1002.0,1014.68396,1039.2073,12709.327919999956,37281.714600000036
2017-08-01,1,7,867.0,804.729,824.00287,53988.956999999966,37278.51170999998
2017-08-02,50,8,1149.0,1145.318,1116.5737,4230.618000000019,37257.8187000001
2017-07-26,31,5,363.0,450.9659,465.59918,31931.621699999992,37243.50234
2017-07-28,46,9,854.572,879.3281,810.99866,21155.869889199956,37236.556310480024
2017-08-08,50,5,483.132,569.7238,560.15247,41835.26951759999,37211.05371204
2017-08-13,50,9,453.101,528.9924,535.13293,34386.46923139999,37168.749514929994
2017-07-29,7,8,1208.0,1256.8998,1177.233,59070.958399999894,37166.536000000066
2017-08-14,45,31,575.0,482.3536,510.3678,53271.680000000015,37163.51500000001
2017-08-04,40,18,295.0,399.51736,420.96457,30832.621199999998,37159.548149999995
2017-07-30,17,8,957.0,1025.9934,918.1853,66026.68380000006,37145.667900000015
2017-07-25,47,18,545.0,607.72546,613.07935,34185.3757,37103.24574999999
2017-07-22,10,7,764.0,726.693,715.45056,28502.548000000013,37091.77216
2017-08-09,29,30,791.476,912.4129,838.2982,95718.65386440002,37058.647567199965
2017-07-29,1,3,2161.0,2267.69,2178.1484,230557.0900000001,37057.69240000008
2017-08-13,13,7,557.0,701.9273,623.5012,80724.50609999997,37041.168400000024
2017-08-13,28,9,478.18,531.13666,555.6149,25322.8156788,37027.82048200001
2017-08-01,27,12,4594.0,4660.7144,4602.0547,306485.95359999925,37003.29179999855
2017-08-07,46,18,585.0,660.8347,648.1495,44363.2995,36942.4575
2017-08-15,2,7,659.0,691.4031,714.9971,21353.642899999995,36902.08890000003
2017-08-15,6,7,1004.0,964.02136,967.248,40138.55456000004,36899.00799999995
2017-07-30,10,3,1566.0,1687.0106,1542.4507,189502.5996000001,36878.20379999985
2017-08-10,30,7,473.0,589.1034,550.95654,54916.90819999998,36873.44342000001
2017-07-26,45,9,511.311,568.41156,583.40216,29196.144434160014,36861.00311076
2017-07-23,51,25,299.0,433.0659,422.2719,40085.7041,36858.29810000001
2017-08-11,23,28,351.438,458.65833,456.31436,37681.29833453999,36857.53820568001
2017-08-13,31,10,411.0,326.23706,321.35925,34837.568340000005,36842.34825000001
2017-08-05,41,7,1195.0,1211.511,1164.2026,19730.64499999996,36802.89299999991
2017-07-27,52,8,832.0,873.1567,876.14465,34242.3744,36728.34879999996
2017-07-24,39,30,1687.502,1765.4298,1665.755,131503.31835559988,36698.105993999736
2017-07-20,29,8,494.0,607.12683,568.2673,55884.65402000002,36688.04619999999
2017-08-03,24,5,619.154,697.7594,678.4037,48668.84783160002,36684.68875379998
2017-07-29,24,9,371.062,301.05252,272.2516,25977.85766776,36664.784644800005
